AID,SID,CID,Activity Outcome,Target Accession,Target GeneID,Activity Value [uM],Activity Name,Assay Name,Assay Type,PubMed ID,RNAi,SMILES
1365578,404678715,145967774,Active,P00533,1956,3.0600000000,IC50,Inhibition of EGFR in human NCI-H460 cells assessed as reduction in cell viability after 72 hrs by MTT assay,Confirmatory,28974338,,CN1CCN(CC1)C2=CC(=C(C=C2)NC3=NC=C(C(=N3)OC4=CC=CC=C4NC(=O)CCOCC5=CC=CC=C5)Cl)OC
1365578,404679724,145968450,Unspecified,P00533,1956,15.8300000000,IC50,Inhibition of EGFR in human NCI-H460 cells assessed as reduction in cell viability after 72 hrs by MTT assay,Confirmatory,28974338,,CN1CCN(CC1)C2=CC(=C(C=C2)NC3=NC=C(C(=N3)OC4=CC=CC(=C4)NC(=O)CO)Cl)OC
1365578,404686921,145973339,Unspecified,P00533,1956,23.3100000000,IC50,Inhibition of EGFR in human NCI-H460 cells assessed as reduction in cell viability after 72 hrs by MTT assay,Confirmatory,28974338,,CN1CCN(CC1)C2=CC(=C(C=C2)NC3=NC=C(C(=N3)OC4=CC=C(C=C4)NC(=O)CCO)Cl)OC
1365578,404688816,145974613,Unspecified,P00533,1956,18.3000000000,IC50,Inhibition of EGFR in human NCI-H460 cells assessed as reduction in cell viability after 72 hrs by MTT assay,Confirmatory,28974338,,CN1CCN(CC1)C2=CC(=C(C=C2)NC3=NC=C(C(=N3)OC4=CC=CC(=C4)NC(=O)CCO)Cl)OC
1365578,404689544,145975100,Unspecified,P00533,1956,15.2700000000,IC50,Inhibition of EGFR in human NCI-H460 cells assessed as reduction in cell viability after 72 hrs by MTT assay,Confirmatory,28974338,,CN1CCN(CC1)C2=CC(=C(C=C2)NC3=NC=C(C(=N3)OC4=CC=C(C=C4)N=C=S)Cl)OC
1365578,404690194,145975528,Active,P00533,1956,6.3400000000,IC50,Inhibition of EGFR in human NCI-H460 cells assessed as reduction in cell viability after 72 hrs by MTT assay,Confirmatory,28974338,,CN1CCN(CC1)C2=CC(=C(C=C2)NC3=NC=C(C(=N3)OC4=CC=CC=C4N=[N+]=[N-])Cl)OC
1365578,404690994,145976050,Active,P00533,1956,8.5500000000,IC50,Inhibition of EGFR in human NCI-H460 cells assessed as reduction in cell viability after 72 hrs by MTT assay,Confirmatory,28974338,,CC(=O)NC1=CC=C(C=C1)OC2=NC(=NC=C2Cl)NC3=C(C=C(C=C3)N4CCN(CC4)C)OC
1365578,404692513,145977064,Unspecified,P00533,1956,20.1200000000,IC50,Inhibition of EGFR in human NCI-H460 cells assessed as reduction in cell viability after 72 hrs by MTT assay,Confirmatory,28974338,,CN1CCN(CC1)C2=CC(=C(C=C2)NC3=NC=C(C(=N3)OC4=CC=CC=C4N=C=S)Cl)OC
1365578,404694596,145978442,Unspecified,P00533,1956,12.0200000000,IC50,Inhibition of EGFR in human NCI-H460 cells assessed as reduction in cell viability after 72 hrs by MTT assay,Confirmatory,28974338,,CN1CCN(CC1)C2=CC(=C(C=C2)NC3=NC=C(C(=N3)OC4=CC=CC=C4NC(=O)/C=C/CN(C)C)Cl)OC
1365578,103244983,123631,Unspecified,P00533,1956,22.8000000000,IC50,Inhibition of EGFR in human NCI-H460 cells assessed as reduction in cell viability after 72 hrs by MTT assay,Confirmatory,28974338,,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4
1365578,404675473,145965608,Active,P00533,1956,3.8700000000,IC50,Inhibition of EGFR in human NCI-H460 cells assessed as reduction in cell viability after 72 hrs by MTT assay,Confirmatory,28974338,,CN1CCN(CC1)C2=CC(=C(C=C2)NC3=NC=C(C(=N3)OC4=CC=C(C=C4)NC(=O)CO)Cl)OC
1365578,404675685,145965741,Active,P00533,1956,4.7900000000,IC50,Inhibition of EGFR in human NCI-H460 cells assessed as reduction in cell viability after 72 hrs by MTT assay,Confirmatory,28974338,,CN1CCN(CC1)C2=CC(=C(C=C2)NC3=NC=C(C(=N3)OC4=CC=C(C=C4)NC(=O)COCC5=CC=CC=C5)Cl)OC
1365578,404687175,145973510,Active,P00533,1956,5.0200000000,IC50,Inhibition of EGFR in human NCI-H460 cells assessed as reduction in cell viability after 72 hrs by MTT assay,Confirmatory,28974338,,CN1CCN(CC1)C2=CC(=C(C=C2)NC3=NC=C(C(=N3)OC4=CC=C(C=C4)NC(=O)/C=C/CN(C)C)Cl)OC
1365578,404692798,145977261,Unspecified,P00533,1956,10.0200000000,IC50,Inhibition of EGFR in human NCI-H460 cells assessed as reduction in cell viability after 72 hrs by MTT assay,Confirmatory,28974338,,CN1CCN(CC1)C2=CC(=C(C=C2)NC3=NC=C(C(=N3)OC4=CC=CC(=C4)NC(=O)/C=C/CN(C)C)Cl)OC
1365578,104245790,44607530,Unspecified,P00533,1956,18.2100000000,IC50,Inhibition of EGFR in human NCI-H460 cells assessed as reduction in cell viability after 72 hrs by MTT assay,Confirmatory,28974338,,CN1CCN(CC1)C2=CC(=C(C=C2)NC3=NC=C(C(=N3)OC4=CC=CC(=C4)NC(=O)C=C)Cl)OC
1365578,312392588,118736544,Unspecified,P00533,1956,17.4100000000,IC50,Inhibition of EGFR in human NCI-H460 cells assessed as reduction in cell viability after 72 hrs by MTT assay,Confirmatory,28974338,,CC(=O)NC1=CC(=CC=C1)OC2=NC(=NC=C2Cl)NC3=C(C=C(C=C3)N4CCN(CC4)C)OC
1365578,404673167,67128637,Active,P00533,1956,6.6800000000,IC50,Inhibition of EGFR in human NCI-H460 cells assessed as reduction in cell viability after 72 hrs by MTT assay,Confirmatory,28974338,,CN1CCN(CC1)C2=CC(=C(C=C2)NC3=NC=C(C(=N3)OC4=CC=CC(=C4)N)Cl)OC
1365578,404673964,145964618,Active,P00533,1956,2.0100000000,IC50,Inhibition of EGFR in human NCI-H460 cells assessed as reduction in cell viability after 72 hrs by MTT assay,Confirmatory,28974338,,CN1CCN(CC1)C2=CC(=C(C=C2)NC3=NC=C(C(=N3)OC4=CC=CC=C4NC(=O)CO)Cl)OC
1365578,404675072,56965877,Active,P00533,1956,2.4800000000,IC50,Inhibition of EGFR in human NCI-H460 cells assessed as reduction in cell viability after 72 hrs by MTT assay,Confirmatory,28974338,,CN1CCN(CC1)C2=CC(=C(C=C2)NC3=NC=C(C(=N3)OC4=CC=C(C=C4)NC(=O)C=C)Cl)OC
1365578,404675323,145965506,Unspecified,P00533,1956,19.6300000000,IC50,Inhibition of EGFR in human NCI-H460 cells assessed as reduction in cell viability after 72 hrs by MTT assay,Confirmatory,28974338,,CN1CCN(CC1)C2=CC(=C(C=C2)NC3=NC=C(C(=N3)OC4=CC=CC=C4[N+](=O)[O-])Cl)OC
1365578,404675947,145965923,Active,P00533,1956,6.9800000000,IC50,Inhibition of EGFR in human NCI-H460 cells assessed as reduction in cell viability after 72 hrs by MTT assay,Confirmatory,28974338,,CN1CCN(CC1)C2=CC(=C(C=C2)NC3=NC=C(C(=N3)OC4=CC=CC=C4NC(=O)C=C)Cl)OC
1365578,404679045,145967983,Unspecified,P00533,1956,22.3300000000,IC50,Inhibition of EGFR in human NCI-H460 cells assessed as reduction in cell viability after 72 hrs by MTT assay,Confirmatory,28974338,,CN1CCN(CC1)C2=CC(=C(C=C2)NC3=NC=C(C(=N3)OC4=CC=CC(=C4)N=C=S)Cl)OC
1365578,404685776,145972585,Unspecified,P00533,1956,33.2100000000,IC50,Inhibition of EGFR in human NCI-H460 cells assessed as reduction in cell viability after 72 hrs by MTT assay,Confirmatory,28974338,,CC(=O)NC1=CC=CC=C1OC2=NC(=NC=C2Cl)NC3=C(C=C(C=C3)N4CCN(CC4)C)OC
1365578,404686165,145972834,Active,P00533,1956,9.7800000000,IC50,Inhibition of EGFR in human NCI-H460 cells assessed as reduction in cell viability after 72 hrs by MTT assay,Confirmatory,28974338,,CN1CCN(CC1)C2=CC(=C(C=C2)NC3=NC=C(C(=N3)OC4=CC=CC=C4N)Cl)OC
1365578,404690154,145975496,Active,P00533,1956,9.5000000000,IC50,Inhibition of EGFR in human NCI-H460 cells assessed as reduction in cell viability after 72 hrs by MTT assay,Confirmatory,28974338,,CN1CCN(CC1)C2=CC(=C(C=C2)NC3=NC=C(C(=N3)OC4=CC=CC(=C4)NC(=O)COCC5=CC=CC=C5)Cl)OC
1365578,404692372,145976972,Unspecified,P00533,1956,12.0300000000,IC50,Inhibition of EGFR in human NCI-H460 cells assessed as reduction in cell viability after 72 hrs by MTT assay,Confirmatory,28974338,,CN1CCN(CC1)C2=CC(=C(C=C2)NC3=NC=C(C(=N3)OC4=CC=C(C=C4)[N+](=O)[O-])Cl)OC
1365578,404672702,145963796,Unspecified,P00533,1956,16.9700000000,IC50,Inhibition of EGFR in human NCI-H460 cells assessed as reduction in cell viability after 72 hrs by MTT assay,Confirmatory,28974338,,CN1CCN(CC1)C2=CC(=C(C=C2)NC3=NC=C(C(=N3)OC4=CC=C(C=C4)NC(=O)CCOCC5=CC=CC=C5)Cl)OC
1365578,404674423,145964906,Active,P00533,1956,2.1500000000,IC50,Inhibition of EGFR in human NCI-H460 cells assessed as reduction in cell viability after 72 hrs by MTT assay,Confirmatory,28974338,,CN1CCN(CC1)C2=CC(=C(C=C2)NC3=NC=C(C(=N3)OC4=CC=CC=C4NC(=O)CCO)Cl)OC
1365578,404684256,145971558,Active,P00533,1956,6.0200000000,IC50,Inhibition of EGFR in human NCI-H460 cells assessed as reduction in cell viability after 72 hrs by MTT assay,Confirmatory,28974338,,CN1CCN(CC1)C2=CC(=C(C=C2)NC3=NC=C(C(=N3)OC4=CC=CC(=C4)N=[N+]=[N-])Cl)OC
1365578,404687109,145973468,Active,P00533,1956,3.5300000000,IC50,Inhibition of EGFR in human NCI-H460 cells assessed as reduction in cell viability after 72 hrs by MTT assay,Confirmatory,28974338,,CN1CCN(CC1)C2=CC(=C(C=C2)NC3=NC=C(C(=N3)OC4=CC=CC=C4NC(=O)COCC5=CC=CC=C5)Cl)OC
1365578,404687141,145973489,Unspecified,P00533,1956,26.8700000000,IC50,Inhibition of EGFR in human NCI-H460 cells assessed as reduction in cell viability after 72 hrs by MTT assay,Confirmatory,28974338,,CN1CCN(CC1)C2=CC(=C(C=C2)NC3=NC=C(C(=N3)OC4=CC=C(C=C4)N=[N+]=[N-])Cl)OC
1365578,404691423,145976336,Unspecified,P00533,1956,17.9300000000,IC50,Inhibition of EGFR in human NCI-H460 cells assessed as reduction in cell viability after 72 hrs by MTT assay,Confirmatory,28974338,,CN1CCN(CC1)C2=CC(=C(C=C2)NC3=NC=C(C(=N3)OC4=CC=CC(=C4)NC(=O)CCOCC5=CC=CC=C5)Cl)OC
1365578,404693319,145977617,Unspecified,P00533,1956,14.0100000000,IC50,Inhibition of EGFR in human NCI-H460 cells assessed as reduction in cell viability after 72 hrs by MTT assay,Confirmatory,28974338,,CN1CCN(CC1)C2=CC(=C(C=C2)NC3=NC=C(C(=N3)OC4=CC=C(C=C4)N)Cl)OC
1365578,404695127,67128667,Unspecified,P00533,1956,23.5700000000,IC50,Inhibition of EGFR in human NCI-H460 cells assessed as reduction in cell viability after 72 hrs by MTT assay,Confirmatory,28974338,,CN1CCN(CC1)C2=CC(=C(C=C2)NC3=NC=C(C(=N3)OC4=CC=CC(=C4)[N+](=O)[O-])Cl)OC
1365583,103244983,123631,Active,P00533,1956,0.0330000000,IC50,Inhibition of EGFR (unknown origin),Confirmatory,28974338,,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4
1365583,103177459,176870,Active,P00533,1956,0.0020000000,IC50,Inhibition of EGFR (unknown origin),Confirmatory,28974338,,COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC
1365584,103768626,10184653,Active,P00533,1956,0.0005000000,IC50,Inhibition of wild-type EGFR (unknown origin),Confirmatory,28974338,,CN(C)C/C=C/C(=O)NC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)F)Cl)O[C@H]4CCOC4
1365584,312367127,71496458,Active,P00533,1956,0.4938800000,IC50,Inhibition of wild-type EGFR (unknown origin),Confirmatory,28974338,,CN1C=C(C2=CC=CC=C21)C3=NC(=NC=C3)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC
1365585,103768626,10184653,Active,P00533,1956,0.0004000000,IC50,Inhibition of EGFR L858R mutant (unknown origin),Confirmatory,28974338,,CN(C)C/C=C/C(=O)NC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)F)Cl)O[C@H]4CCOC4
1365586,103768626,10184653,Active,P00533,1956,0.0100000000,IC50,Inhibition of EGFR L858R/T790M mutant (unknown origin),Confirmatory,28974338,,CN(C)C/C=C/C(=O)NC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)F)Cl)O[C@H]4CCOC4
1365586,312367127,71496458,Active,P00533,1956,0.0114400000,IC50,Inhibition of EGFR L858R/T790M mutant (unknown origin),Confirmatory,28974338,,CN1C=C(C2=CC=CC=C21)C3=NC(=NC=C3)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC
1365587,312367127,71496458,Active,P00533,1956,0.0129200000,IC50,Inhibition of EGFR exon 19 deletion mutant (unknown origin),Confirmatory,28974338,,CN1C=C(C2=CC=CC=C21)C3=NC(=NC=C3)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC
1365748,404681400,53302364,Unspecified,P00533,1956,,,Inhibition of recombinant human N-terminal GST/His6-tagged EGFR (H672 to A1210 residues) expressed in Sf9 insect cells at 1 uM using TRK-C-derived peptide as substrate by filter binding method relative to control,Other,29017786,,CS(=O)(=O)N1CCN(CC1)CC2=NN3C(=C(N=C(C3=N2)N4CCOCC4)C5=CN=C(N=C5)N)Cl
1365748,404687235,53353847,Unspecified,P00533,1956,,,Inhibition of recombinant human N-terminal GST/His6-tagged EGFR (H672 to A1210 residues) expressed in Sf9 insect cells at 1 uM using TRK-C-derived peptide as substrate by filter binding method relative to control,Other,29017786,,CS(=O)(=O)N1CCN(CC1)CC2=NN3C=C(N=C(C3=N2)N4CCOCC4)C5=CN=C(N=C5)N
1365748,404673614,67294297,Unspecified,P00533,1956,,,Inhibition of recombinant human N-terminal GST/His6-tagged EGFR (H672 to A1210 residues) expressed in Sf9 insect cells at 1 uM using TRK-C-derived peptide as substrate by filter binding method relative to control,Other,29017786,,CS(=O)(=O)N1CCN(CC1)CC2=NN3C=C(N=C(C3=C2)N4CCOCC4)C5=CN=C(N=C5)N
1365748,404691628,71273460,Unspecified,P00533,1956,,,Inhibition of recombinant human N-terminal GST/His6-tagged EGFR (H672 to A1210 residues) expressed in Sf9 insect cells at 1 uM using TRK-C-derived peptide as substrate by filter binding method relative to control,Other,29017786,,CS(=O)(=O)N1CCN(CC1)CC2=CN3C(=N2)C(=NC(=N3)C4=CN=C(N=C4)N)N5CCOCC5
1366001,404680738,118540795,Unspecified,P00533,1956,,,Displacement of [125I] EGF from EGFR in human A431 cells at 10 uM after 60 mins by scintillation counting method,Other,29029933,,C1CNCCC1CCNCC2=NC=CC(=C2)C3=C(C=CC(=C3)C4=CC(=CC=C4)C(F)(F)F)OC5=C(C=C(C=C5)S(=O)(=O)NC6=NC=NS6)C#N
1367262,404677523,145966962,Unspecified,P00533,1956,,,Inhibition of recombinant human N-terminal GST-tagged EGFR (696 to end residues) expressed in baculovirus Sf21 insect cells at 10 uM by filter binding radioactive ATP transferase assay relative to control,Other,29100733,,CC(=C)N1C2=C(C=C(C=N2)Br)N(C1=O)C(=O)C
1367529,404684044,145971411,Unspecified,P00533,1956,,,Inhibition of recombinant GST-tagged human EGFR cytoplasmic domain (668 to 1210 residues) expressed in baculovirus expression system at 100 nM relative to control,Other,29102081,,CCOP(=O)(CCCOC1=CC=C(C=C1)NC2=NC=C(C(=N2)NC3=CC=CC=C3C(=O)NC)[N+](=O)[O-])N4CCOCC4
1367530,404684044,145971411,Unspecified,P00533,1956,,,Inhibition of recombinant GST-tagged human EGFR cytoplasmic domain (668 to 1210 residues) T790M mutant expressed in baculovirus expression system at 100 nM relative to control,Other,29102081,,CCOP(=O)(CCCOC1=CC=C(C=C1)NC2=NC=C(C(=N2)NC3=CC=CC=C3C(=O)NC)[N+](=O)[O-])N4CCOCC4
1368035,404674027,145964655,Active,P00533,1956,0.5954000000,IC50,Inhibition of recombinant wild type EGFR (696 to C-terminal residues) (unknown origin) preincubated for 30 mins followed by poly (Glu-Tyr) biotinylated peptide substrate addition measured after 30 mins in presence of ATP by ELISA,Confirmatory,29133033,,CN(C)CCOC1=C(C=C2C(=C1)OC(=O)C3=C2C(=C4N3C=CC5=CC(=C(C=C54)OC)O)C6=CC(=C(C=C6)OC)O)OC.C(=O)(C(F)(F)F)O
1368035,404676392,145966210,Active,P00533,1956,0.0318000000,IC50,Inhibition of recombinant wild type EGFR (696 to C-terminal residues) (unknown origin) preincubated for 30 mins followed by poly (Glu-Tyr) biotinylated peptide substrate addition measured after 30 mins in presence of ATP by ELISA,Confirmatory,29133033,,CN(C)CCCOC1=C(C=C2C(=C1)C3=C(C(=O)O2)N4C=CC5=CC(=C(C=C5C4=C3C6=CC(=C(C=C6)OC)O)OC)O)OCCCN(C)C.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O
1368035,404678099,145967355,Active,P00533,1956,0.0478000000,IC50,Inhibition of recombinant wild type EGFR (696 to C-terminal residues) (unknown origin) preincubated for 30 mins followed by poly (Glu-Tyr) biotinylated peptide substrate addition measured after 30 mins in presence of ATP by ELISA,Confirmatory,29133033,,CN(C)CCCOC1=C(C=C2C(=C1)OC(=O)C3=C2C(=C4N3C=CC5=CC(=C(C=C54)OC)O)C6=CC(=C(C=C6)OC)O)O.C(=O)(C(F)(F)F)O
1368035,404681411,145969603,Active,P00533,1956,0.8423000000,IC50,Inhibition of recombinant wild type EGFR (696 to C-terminal residues) (unknown origin) preincubated for 30 mins followed by poly (Glu-Tyr) biotinylated peptide substrate addition measured after 30 mins in presence of ATP by ELISA,Confirmatory,29133033,,CN(C)CCOC1=C(C=C2C(=C1)C3=C(C(=O)O2)N4C=CC5=CC(=C(C=C5C4=C3C6=CC(=C(C=C6)OC)O)OC)O)OC.C(=O)(C(F)(F)F)O
1368035,404686079,145972782,Active,P00533,1956,0.0470000000,IC50,Inhibition of recombinant wild type EGFR (696 to C-terminal residues) (unknown origin) preincubated for 30 mins followed by poly (Glu-Tyr) biotinylated peptide substrate addition measured after 30 mins in presence of ATP by ELISA,Confirmatory,29133033,,COC1=C(C=C(C=C1)C2=C3C4=CC(=C(C=C4C=CN3C5=C2C6=CC(=C(C=C6OC5=O)OCCCN=C(N)N)OC)O)OC)O.C(=O)(C(F)(F)F)O
1368035,404686860,145973302,Unspecified,P00533,1956,1.0000000000,IC50,Inhibition of recombinant wild type EGFR (696 to C-terminal residues) (unknown origin) preincubated for 30 mins followed by poly (Glu-Tyr) biotinylated peptide substrate addition measured after 30 mins in presence of ATP by ELISA,Confirmatory,29133033,,COC1=C(C=C(C=C1)C2=C3C4=CC(=C(C=C4C=CN3C5=C2C6=CC(=C(C=C6OC5=O)OCCCN7CCOCC7)OCCCN8CCOCC8)O)OC)O.CS(=O)(=O)O.CS(=O)(=O)O
1368035,103244255,5481591,Unspecified,P00533,1956,1.0000000000,IC50,Inhibition of recombinant wild type EGFR (696 to C-terminal residues) (unknown origin) preincubated for 30 mins followed by poly (Glu-Tyr) biotinylated peptide substrate addition measured after 30 mins in presence of ATP by ELISA,Confirmatory,29133033,,COC1=C(C=C(C=C1)C2=C3C4=CC(=C(C=C4C=CN3C5=C2C6=CC(=C(C=C6OC5=O)O)OC)O)OC)O
1368035,103244983,123631,Active,P00533,1956,0.0040000000,IC50,Inhibition of recombinant wild type EGFR (696 to C-terminal residues) (unknown origin) preincubated for 30 mins followed by poly (Glu-Tyr) biotinylated peptide substrate addition measured after 30 mins in presence of ATP by ELISA,Confirmatory,29133033,,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4
1368035,103768626,10184653,Active,P00533,1956,0.0010000000,IC50,Inhibition of recombinant wild type EGFR (696 to C-terminal residues) (unknown origin) preincubated for 30 mins followed by poly (Glu-Tyr) biotinylated peptide substrate addition measured after 30 mins in presence of ATP by ELISA,Confirmatory,29133033,,CN(C)C/C=C/C(=O)NC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)F)Cl)O[C@H]4CCOC4
1368035,404686828,145973281,Unspecified,P00533,1956,1.0000000000,IC50,Inhibition of recombinant wild type EGFR (696 to C-terminal residues) (unknown origin) preincubated for 30 mins followed by poly (Glu-Tyr) biotinylated peptide substrate addition measured after 30 mins in presence of ATP by ELISA,Confirmatory,29133033,,COC1=C(C=C(C=C1)C2=C3C4=CC(=C(C=C4C=CN3C5=C2C6=CC(=C(C=C6OC5=O)OCCN=C(N)N)OC)O)OC)O.C(=O)(C(F)(F)F)O
1368035,404689978,145975386,Active,P00533,1956,0.1906000000,IC50,Inhibition of recombinant wild type EGFR (696 to C-terminal residues) (unknown origin) preincubated for 30 mins followed by poly (Glu-Tyr) biotinylated peptide substrate addition measured after 30 mins in presence of ATP by ELISA,Confirmatory,29133033,,CN(C)CCOC1=C(C=C2C(=C1)C3=C(C(=O)O2)N4C=CC5=CC(=C(C=C5C4=C3C6=CC(=C(C=C6)OC)O)OC)O)OCCN(C)C.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O
1368035,404691879,145976637,Active,P00533,1956,0.2154000000,IC50,Inhibition of recombinant wild type EGFR (696 to C-terminal residues) (unknown origin) preincubated for 30 mins followed by poly (Glu-Tyr) biotinylated peptide substrate addition measured after 30 mins in presence of ATP by ELISA,Confirmatory,29133033,,CN(C)CCCOC1=C(C=C2C(=C1)OC(=O)C3=C2C(=C4N3C=CC5=CC(=C(C=C54)OC)O)C6=CC(=C(C=C6)OC)O)OC.C(=O)(C(F)(F)F)O
1368035,404675123,145965367,Unspecified,P00533,1956,1.0000000000,IC50,Inhibition of recombinant wild type EGFR (696 to C-terminal residues) (unknown origin) preincubated for 30 mins followed by poly (Glu-Tyr) biotinylated peptide substrate addition measured after 30 mins in presence of ATP by ELISA,Confirmatory,29133033,,COC1=C(C=C(C=C1)C2=C3C4=CC(=C(C=C4C=CN3C5=C2C6=CC(=C(C=C6OC5=O)OC)OC)O)OC)O
1368035,404681103,145969399,Active,P00533,1956,0.2491000000,IC50,Inhibition of recombinant wild type EGFR (696 to C-terminal residues) (unknown origin) preincubated for 30 mins followed by poly (Glu-Tyr) biotinylated peptide substrate addition measured after 30 mins in presence of ATP by ELISA,Confirmatory,29133033,,COC1=C(C=C(C=C1)C2=C3C4=CC(=C(C=C4C=CN3C5=C2C6=CC(=C(C=C6OC5=O)OC)O)O)OC)O
1368036,103244255,5481591,Unspecified,P00533,1956,1.0000000000,IC50,Inhibition of recombinant EGFR (unknown origin) T790M/L858R double mutant preincubated for 30 mins followed by poly (Glu-Tyr) biotinylated peptide substrate addition measured after 30 mins in presence of ATP by ELISA,Confirmatory,29133033,,COC1=C(C=C(C=C1)C2=C3C4=CC(=C(C=C4C=CN3C5=C2C6=CC(=C(C=C6OC5=O)O)OC)O)OC)O
1368036,404674027,145964655,Active,P00533,1956,0.5598000000,IC50,Inhibition of recombinant EGFR (unknown origin) T790M/L858R double mutant preincubated for 30 mins followed by poly (Glu-Tyr) biotinylated peptide substrate addition measured after 30 mins in presence of ATP by ELISA,Confirmatory,29133033,,CN(C)CCOC1=C(C=C2C(=C1)OC(=O)C3=C2C(=C4N3C=CC5=CC(=C(C=C54)OC)O)C6=CC(=C(C=C6)OC)O)OC.C(=O)(C(F)(F)F)O
1368036,404686079,145972782,Active,P00533,1956,0.0390000000,IC50,Inhibition of recombinant EGFR (unknown origin) T790M/L858R double mutant preincubated for 30 mins followed by poly (Glu-Tyr) biotinylated peptide substrate addition measured after 30 mins in presence of ATP by ELISA,Confirmatory,29133033,,COC1=C(C=C(C=C1)C2=C3C4=CC(=C(C=C4C=CN3C5=C2C6=CC(=C(C=C6OC5=O)OCCCN=C(N)N)OC)O)OC)O.C(=O)(C(F)(F)F)O
1368036,404689978,145975386,Active,P00533,1956,0.2329000000,IC50,Inhibition of recombinant EGFR (unknown origin) T790M/L858R double mutant preincubated for 30 mins followed by poly (Glu-Tyr) biotinylated peptide substrate addition measured after 30 mins in presence of ATP by ELISA,Confirmatory,29133033,,CN(C)CCOC1=C(C=C2C(=C1)C3=C(C(=O)O2)N4C=CC5=CC(=C(C=C5C4=C3C6=CC(=C(C=C6)OC)O)OC)O)OCCN(C)C.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O
1368036,103244983,123631,Unspecified,P00533,1956,1.0000000000,IC50,Inhibition of recombinant EGFR (unknown origin) T790M/L858R double mutant preincubated for 30 mins followed by poly (Glu-Tyr) biotinylated peptide substrate addition measured after 30 mins in presence of ATP by ELISA,Confirmatory,29133033,,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4
1368036,103768626,10184653,Active,P00533,1956,0.0038000000,IC50,Inhibition of recombinant EGFR (unknown origin) T790M/L858R double mutant preincubated for 30 mins followed by poly (Glu-Tyr) biotinylated peptide substrate addition measured after 30 mins in presence of ATP by ELISA,Confirmatory,29133033,,CN(C)C/C=C/C(=O)NC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)F)Cl)O[C@H]4CCOC4
